2021-01-15,43393,54700,250000,26650,41550,11750,86400,8670,38150,32700,5820,9920,33800,77000,7340,5880,43150,22350,24100,275000,81700,167000,186000,6530,33350,39750,36400,82600,75300,20400,24300,13150,12200,35700,412500,14800,286705,45200,80100,71100,15250,153500,100134,10100,28000,87700,41900,147000,29800,119500,302500,75000,28250,55500,32450,45950,116500,52400,71900,17200,35750,21050,27650,10900,43300,240000,5040,31200,33250,15600,187000,,,32100,123500,14800,202500,,145000,233186,41000,979000,43050,81452,281000,88000,4755,42450,24700,65800,40050,573000,32850,59000,73800,32150,165500,103000,38750,18150,321500,203500,544000,47200,79000,35950,41643,174500,113000,437000,71700,297500,62200,247500,127500,35600,87387,1580000,201500,258287,100000,53500,34900,62500,16631,11850,80547,415500,935000,191849,75300,185000,87500,121500,195500,18531,69852,104000,97730,27750,140000,59900,220500,,9870,124000,174000,311049,75603,59000,17050,84900,59000,129000,347292,842000,737000,306000,12050,87813,,3870,,169000,,6010,,34700,,66400,50100,5930,15950,155430,116500,66996,25300,6551,25200,153000,27750,794590,11101,,24929,,13078,44600,12660,13700,,,6991,20350,20093,52900,63397,3070,16200,114000
2021-01-18,42099,53200,249500,25450,40600,11400,84400,8560,38150,32200,5750,9750,34100,74500,7140,5770,42000,21550,23600,266000,80600,160500,181500,6540,32600,38300,34800,78500,72300,20050,23850,13100,11950,34850,407000,14850,275274,45250,78600,71500,14800,143000,96356,9730,27650,85700,43100,141000,29200,112000,300000,75000,28100,54000,31700,45050,108500,51400,70400,17450,34000,20650,28100,10600,42800,241000,4900,30500,32750,15300,181500,,,31800,121000,14050,196500,,140500,250867,41450,964000,42050,78274,272500,85000,4600,41150,23300,65600,40050,560000,34100,55600,73200,31550,157500,100500,38000,17750,323500,197000,531000,43500,77100,38700,41886,170000,108000,424000,73000,290500,62500,239000,130000,35700,88220,1539000,197500,248447,98800,50700,33700,59900,16809,11500,79547,402000,938000,181368,83900,182000,84800,118500,190500,17627,66007,101000,94397,29700,139000,63500,210500,,9600,120500,166000,296867,71076,57500,16800,83700,56900,123500,332841,816000,706000,300500,12250,85806,,3745,,161500,,5750,,33250,,64400,48050,6270,15300,163845,101000,64750,24800,6372,24350,148000,27300,778778,10411,,23611,,12644,43100,13130,13200,,,6779,19900,17749,52400,58903,2955,15950,110500
2021-01-19,42271,53600,251500,27900,41900,11650,87800,8630,38250,32700,5830,9900,35000,74600,7140,5850,42000,21600,23700,271000,81000,165000,183000,6840,33050,38650,35500,79600,73600,20350,24650,13150,12050,35250,418000,15450,278608,45200,79900,83400,15350,144000,97300,10000,28150,87500,44500,149000,30350,115000,309000,75000,28200,54800,32000,47300,109000,54100,71700,17650,34100,21000,30600,11100,45400,261500,4970,31250,33850,15350,189000,,,32300,123500,14950,201000,,145000,261542,42400,997000,43500,82247,278000,87000,4825,42300,23150,68500,40900,561000,35950,55600,74000,31950,163500,102000,38400,22900,345000,200000,534000,43800,79600,39150,43930,172000,108500,437000,75200,292000,63300,243500,130500,36500,88220,1551000,207000,265667,98900,51600,34200,61100,16988,11700,86301,419000,957000,177722,88600,188500,98700,120500,197000,17586,66465,110000,95279,30050,148000,63400,223000,,9660,120500,160000,295450,72618,54500,16950,84300,60000,128000,337177,824000,732000,308000,13150,88315,,3790,,165000,,6010,,33450,,65200,49100,6490,15650,171765,96800,68867,24950,6465,24600,148000,27450,786684,10884,,24580,,12837,43450,13230,13600,,,6863,20800,17972,54400,59587,3020,16050,110500
2021-01-20,42875,53400,276000,28000,41300,11650,88200,8560,37250,32800,5770,9740,34300,74700,7090,5790,40450,21200,23750,272000,81000,172000,182000,6870,33100,38750,35400,78200,72800,20500,24300,13100,12000,35000,420000,15350,278608,45150,80800,87600,15250,142000,102496,9880,28000,87000,44000,149000,30250,113500,334000,75000,28000,57600,32350,47500,108500,54200,72900,18000,33750,21250,31050,11100,46000,259000,5950,31400,33700,16050,188000,,,32350,122000,14700,206000,,147000,263210,43550,1000000,43600,83439,276000,87200,4790,42950,23900,69800,42200,561000,38600,55000,73000,32000,166000,101000,38750,22650,342000,200000,541000,43400,79700,41100,43930,172000,108000,433500,74700,291500,63000,243500,130500,35150,85723,1554000,209500,270094,98600,52300,34000,63100,18106,11600,90303,415500,965000,181824,92100,205000,99000,120000,196000,18900,67381,111500,98514,31600,167000,69200,229500,,9630,121000,162500,294032,76758,54400,17000,83900,60900,132500,349701,836000,744000,308000,13600,89118,,3835,,167000,,6240,,34800,,65800,48400,6540,15700,174240,98000,71363,24850,6428,24450,148000,27050,785696,11315,,24851,,12789,43150,13320,13500,,,6906,20950,17526,55500,60076,2995,16000,107500
2021-01-21,44169,54100,288500,28750,41600,11650,87400,8570,37150,32700,5740,9640,33700,75900,7120,5730,41300,21450,23900,269500,80900,186000,183000,6820,33350,39750,35900,78900,73900,20500,23700,13150,12250,35150,435500,16600,280513,44750,84200,91100,17200,151000,109109,9870,28400,86200,43500,151500,30250,115000,341500,75000,27950,58300,32050,46600,109000,54200,75900,18150,33800,23300,30950,11250,45950,264500,5490,36150,33750,16100,221000,,,33250,125000,14950,209000,,156000,279557,42950,988000,44800,85028,275000,88100,5200,43500,24100,71500,44900,565000,42700,55000,73100,31800,168500,99900,40050,26750,361000,206500,543000,42850,80600,42100,43589,175500,108500,441000,80000,291000,63300,249500,131500,36600,86555,1545000,210500,271570,100500,52900,34600,63600,17212,11950,87301,406500,970000,189115,108500,205500,96100,120500,195000,18983,67014,118500,99494,31750,185000,71300,231500,,9730,121000,161000,294977,76856,53500,17100,85500,61400,132000,354999,863000,745000,322500,13450,91125,,4045,,169000,,6400,,34600,,65000,48800,6460,15500,171270,102000,70739,24650,6475,24400,151500,28100,786684,12218,,25627,,12885,45100,13180,13500,,,6948,21950,17637,56300,60564,3000,16000,108000
2021-01-22,43824,53200,289000,27550,41050,11600,86800,8480,36350,32200,5640,9520,34100,77000,6950,5610,40000,20950,23700,261000,81200,190500,180000,6890,32850,39050,36400,77200,73000,20050,23650,13000,12150,35800,427000,16100,275274,44050,84300,87800,16200,146000,101079,9800,28250,84300,42550,142000,30000,116000,328000,75000,28000,60700,33200,45800,106000,58900,75500,18000,34850,23550,31500,11550,44700,257000,5560,34500,34300,16850,211000,,,33600,125000,14700,215000,,152000,273886,43100,975000,45300,85426,273500,86800,5120,42800,23700,69900,44050,569000,41050,58500,73500,32000,187000,99800,41600,26850,350000,202000,539000,46500,83100,39900,43200,174000,109000,443500,78000,290500,65400,251000,128500,36850,87804,1562000,212500,273538,99900,54300,35500,64100,16318,11900,87051,425000,989000,193672,106000,200000,105500,121500,200000,17955,66281,121500,108316,31000,177500,69200,238000,,9700,127000,158000,293086,75699,50700,17300,88100,64400,139500,348737,852000,792000,343500,13100,92931,,4145,,171000,,6630,,34100,,64000,47900,6270,16100,190575,99900,70739,24150,6390,25300,150500,27500,784707,11961,,27100,,12934,43700,13750,13350,,,7041,21350,17916,62500,61443,2905,16550,105000
2021-01-25,45377,54200,290000,27750,41300,11850,88100,8420,36250,32300,5600,9520,34000,78000,6920,5630,40550,20650,24750,264500,81600,196500,180000,6870,32950,38850,36350,78500,72600,20300,23150,13150,12500,36450,428500,16950,273846,44100,83700,93300,16350,146000,104385,9910,28950,86200,42300,145000,30800,117500,355000,74600,28150,60500,33000,47100,108000,57800,74200,18200,34600,23550,31150,11300,45000,260000,5590,34600,35200,16850,227500,,63849.0,32950,125000,14450,221000,,155500,276221,42850,990000,44650,84234,279500,89400,5170,45500,26000,69400,44500,582000,40600,57300,73900,32300,219000,100500,42800,26950,347500,207500,538000,48850,84000,43050,43784,183500,112000,471000,78200,298000,65800,255000,135000,42000,89884,1676000,214500,281902,100500,55300,37700,66400,16541,12000,85550,462000,995000,190937,105500,210500,112500,126000,209000,17955,66648,125500,109787,32850,178000,70300,246000,,9730,130000,163000,303486,79745,52300,17400,88500,64200,140000,368967,848000,790000,349000,12950,95039,,4225,,172000,,6620,,35150,,65000,48400,6300,16650,201465,99800,69741,24450,6513,25400,152000,28000,780754,11875,,30350,,12789,43350,12510,13550,,,7134,21150,18419,63200,62029,3010,16650,109000
2021-01-26,43824,52200,284000,27200,40400,11500,86900,8280,35300,31750,5580,9310,34350,76500,6860,5580,39800,20800,24150,257500,81200,220500,176500,6730,32350,38100,35150,76600,70700,20000,23000,13100,12350,36050,413500,16300,268607,43000,81800,89700,16000,141500,98717,9650,28400,84700,41500,148000,31200,114500,340000,70100,28000,58800,33200,45850,104500,56000,70700,17950,33700,24100,29750,11050,43650,251500,5490,35850,35000,16950,217500,,63348.0,31050,124500,14050,218500,,160500,293234,42250,955000,44250,84234,274000,86700,4955,44300,25100,67300,43950,574000,40500,57500,73800,32500,221000,99200,42800,26200,338000,202500,522000,49450,82300,44600,42811,174500,112500,461000,76700,298000,64200,248000,129000,41550,89468,1626000,217000,282886,99200,55300,37100,63700,15871,11600,83049,505000,953000,187747,99900,224500,111000,123000,204000,17463,65366,130000,107336,33300,170000,67300,238000,,9730,127500,169000,304904,77529,52700,17850,85500,66000,138500,364151,836000,790000,342000,12800,92530,,4180,,169500,,6790,,35150,,63400,47650,6160,16250,208395,92500,68119,24350,6390,24750,152000,27000,792614,11315,,30500,,12837,42200,12230,13300,,,7109,21400,17860,60400,60759,2895,16100,106000
2021-01-27,43307,50800,295500,26950,40750,11550,89800,8240,35200,32000,5530,9330,33800,77200,6760,5600,38950,20350,24050,259500,81300,225000,175000,6670,32350,37900,34850,75500,70800,20400,22750,13750,12350,35900,411500,17000,270988,42400,83800,90000,16200,142000,97300,9840,28000,85500,41150,150500,31250,112500,338500,66400,27700,57800,33900,45950,104000,55700,70400,18200,33600,22900,28950,10750,42600,245500,5570,35100,35900,16500,211500,,58841.0,30050,125000,14100,211500,,158000,275220,41800,928000,44500,81850,289000,85600,4910,43900,25650,67300,46550,582000,38850,56500,72600,31800,217000,99000,41050,25900,328500,212000,519000,49000,81000,42600,42081,171000,111500,461500,76000,294500,64200,243500,128500,50500,87804,1602000,214500,276490,97400,54700,36700,62900,15736,11200,83049,489000,978000,188659,95000,220000,129500,123500,208000,16970,64909,127500,105375,32350,167000,66200,232000,,9790,131000,163000,311049,80418,50600,17400,83700,67500,142000,390162,845000,789000,341500,12600,93333,,4200,,169000,,6700,,34150,,63200,46300,6070,15950,205425,89600,67620,24150,6324,24600,149500,26600,839064,11444,,30400,,12692,39850,11900,13300,,,7245,20650,17302,61200,59587,2840,16000,102500
2021-01-28,42789,48900,315500,26300,39750,11250,86000,8080,34500,30850,5400,9100,32300,76300,6640,5550,37850,20150,23700,250000,81400,277000,174500,6580,32200,36950,33900,73200,70200,20100,22250,13900,12150,35450,404000,16300,261463,41100,81300,88200,16050,134000,97773,9760,27250,83400,40100,146500,30100,109500,322000,63900,27450,56400,32400,44800,97700,54900,67000,17900,32650,23000,29050,10550,40750,238500,5350,33400,35850,16400,200000,,60093.0,30000,122500,14050,206000,,165000,277889,41550,938000,43700,81850,298500,83700,4725,42150,24650,64400,43800,573000,37550,54400,71000,31500,233500,97100,40900,25850,331000,208000,518000,44850,79600,40550,41059,169500,109000,450000,72700,288500,61300,238000,123000,49150,86971,1589000,209500,272062,95100,53600,35900,61600,15155,11050,84300,448500,968000,178178,94500,209500,112500,123000,199000,16559,62437,123500,105375,31150,164500,66900,233000,,9690,135000,156500,316250,82056,47600,17050,82800,69400,140000,403167,845000,767000,355000,12150,91928,,4005,,173500,,6430,,32250,,62100,44350,6320,15700,217800,86900,64251,23500,6126,23900,148000,25750,828192,11272,,29650,,12210,37100,11280,13050,,,7075,20050,17023,59500,58220,2745,15750,98300
2021-01-29,42099,47000,299500,26400,37750,11050,81300,7830,32650,29700,5180,8800,31000,74200,6370,5510,36800,19900,23950,245500,80200,247500,168000,6460,30650,36250,32450,70600,68200,19300,21400,13400,11950,34700,406000,15850,248604,40300,79200,82500,16500,130000,93616,9500,26250,80800,38150,141000,28500,105500,311000,61000,27100,54400,30350,42700,94100,53700,64400,16700,31900,21750,27350,10450,38800,229000,5160,32150,35400,15800,190000,,55836.0,30850,116000,13650,198500,,170000,280891,39500,917000,42450,78194,284000,82000,4550,40900,22300,61500,41150,561000,37150,51400,69700,31100,226500,94800,40200,24700,317500,195500,516000,44000,78200,40650,39162,164000,104500,426000,69200,282500,62500,233500,122500,45000,84474,1557000,204000,275506,91100,51500,34300,58900,14574,10600,80047,423500,953000,167241,90800,200000,101500,120000,193000,17586,60148,121000,100964,31050,153000,61500,223000,,9540,131500,151500,306322,77625,46750,17050,80900,71400,134500,368967,839000,734000,343000,11950,88516,,3775,,168000,,6100,,32200,,61000,43100,5900,15550,202455,81000,62130,22850,5861,23550,145000,24450,783719,10541,,28700,,11341,35400,10520,12350,,,6906,19250,16353,55700,56657,2670,15350,94000
2021-02-01,42358,48100,389000,26550,38650,11800,84600,8160,35150,30900,5280,8990,31550,79300,6540,5690,37600,20200,24050,253000,80100,244500,170500,6630,31450,37300,32950,71000,69200,19850,21900,13650,12100,35100,433500,16550,252414,42100,80300,90000,18300,130500,97300,9830,26550,83300,41750,145500,28800,107000,329000,64800,27200,55700,31100,42800,97000,55300,66800,17600,32750,22750,28900,10850,39450,238500,5200,32900,35450,15850,198500,,59091.0,31400,118500,14000,200500,,164000,293234,40550,950000,43050,86220,287500,83000,4625,41950,23150,61900,43950,567000,37900,52300,72600,31200,276000,96000,40800,28500,335500,194000,520000,43300,78500,40900,42324,169500,105500,434000,71700,283500,64900,237000,125000,52100,83226,1564000,206000,310928,92000,51300,34800,59600,15334,11050,86051,423000,953000,171343,93600,207000,126000,123000,197000,17380,61247,124500,100964,32000,158000,63300,223000,,9610,139500,157500,350758,76662,47500,17150,81100,70700,134500,365115,933000,745000,348000,12200,88616,,3915,,170000,,6120,,32550,,61500,46350,6460,16700,215325,85100,64251,22850,6136,23600,149000,25600,803485,10798,,29450,,11534,37050,11470,12550,,,7422,19550,16856,57900,56852,2730,15350,99900
2021-02-02,42271,48300,416000,27200,39000,11650,85500,8190,34850,31150,5460,9020,31900,79900,6580,5740,38000,20500,24250,263000,80000,250500,170500,6640,31950,38100,33450,72900,71900,20250,22200,13600,12250,34800,427000,18200,261939,41850,81300,89100,18650,132000,96828,9880,26550,84700,42050,148000,29500,111000,325500,72800,27800,56000,31500,44000,98800,55400,68200,17900,32600,22800,29200,11000,40300,240500,5400,33800,35350,15750,201500,,60594.0,31500,126000,14050,203500,,161500,290566,40300,965000,43400,86220,309500,84400,4650,49100,23250,62600,45050,566000,38700,52600,71900,31650,281000,97100,40700,27850,334500,194000,527000,42850,79000,41700,42081,170500,108000,444000,71600,285500,65100,238000,130000,51100,84474,1599000,209000,312404,93000,51800,34800,60700,16273,11000,86051,430000,984000,169064,91600,202500,119500,125500,199000,17216,61063,135000,103415,33800,158000,63700,230000,,9790,142500,161500,336104,77819,49300,17650,81300,75500,135000,364151,901000,752000,362500,12250,89419,,4025,,174000,,6250,,32050,,62800,46350,6330,16350,230175,85800,65000,23400,6107,23800,149500,26000,816333,11101,,29650,,11438,37650,11610,12750,,,7473,19650,16800,59100,57145,2850,15550,99000
